Sales_ID,Sales_Date,Customer_Name,Gender,Country,Category,Product,Quantity,Unit_Price,Payment method
S10865,2025-05-18,Ibrahim Yusuf,Male,United Kingdom,Groceries,Rice,6,85000,Cash
S10866,2025-08-21,Peter Osei,Female,Nigeria,Furniture,Table,8,120000,Cash
S10867,2025-07-24,Blessing Okafor,Male,South Africa,Groceries,Cereal,2,9500,Card
S10868,2025-10-18,Blessing Okafor,Male,United Kingdom,Groceries,Cereal,5,9500,Bank Transfer
S10869,2025-10-15,Grace Musa,Male,Kenya,Furniture,Desk,5,150000,Cash
S10870,2025-04-11,Emeka Nwosu,Male,United States,Groceries,Cereal,10,9500,Cash
S10871,2025-09-30,Ruth Adams,Female,South Africa,Groceries,Sugar,4,18000,Bank Transfer
S10872,2025-01-02,Michael James,Female,United States,Electronics,Tablet,9,180000,Bank Transfer
S10873,2025-05-01,Fatima Ibrahim,Female,United States,Clothing,Jacket,9,70000,Card
S10874,2025-04-21,Esther Eze,Female,Kenya,Electronics,Smartphone,9,280000,Mobile Money
S10875,2025-01-05,Joy Emmanuel,Male,Ghana,Electronics,Smartphone,3,280000,Bank Transfer
S10876,2025-07-03,Grace Musa,Male,South Africa,Furniture,Table,5,120000,Bank Transfer
S10877,2025-04-09,Sarah Ahmed,Male,Nigeria,Clothing,Sneakers,3,55000,Card
S10878,2025-06-06,Joy Emmanuel,Female,United Kingdom,Electronics,Smartphone,7,280000,Mobile Money
S10879,2025-03-23,Fatima Ibrahim,Male,Nigeria,Electronics,Smartphone,5,280000,Bank Transfer
S10880,2025-08-21,Aisha Bello,Male,Nigeria,Clothing,T-Shirt,6,12000,Bank Transfer
S10881,2025-06-28,Grace Musa,Female,United States,Electronics,Headphones,3,45000,Card
S10882,2025-05-14,Ruth Adams,Female,South Africa,Electronics,Laptop,2,450000,Card
S10883,2025-12-06,Ruth Adams,Female,United States,Electronics,Tablet,4,180000,Mobile Money
S10884,2025-12-20,Ibrahim Yusuf,Male,Kenya,Clothing,Jeans,8,28000,Mobile Money
S10885,2025-04-28,Victor Chukwu,Female,United States,Groceries,Rice,2,85000,Bank Transfer
S10886,2025-01-07,Fatima Ibrahim,Male,Kenya,Furniture,Table,8,120000,Bank Transfer
S10887,2025-06-22,David Okoro,Male,Kenya,Groceries,Rice,9,85000,Mobile Money
S10888,2025-01-31,Victor Chukwu,Male,South Africa,Groceries,Sugar,7,18000,Cash
S10889,2025-09-29,Grace Musa,Male,Kenya,Furniture,Bookshelf,4,85000,Card
S10890,2025-11-13,David Okoro,Female,Nigeria,Furniture,Bookshelf,8,85000,Mobile Money
S10891,2025-04-09,Daniel Adeyemi,Male,United States,Furniture,Bookshelf,5,85000,Cash
S10892,2025-03-02,Joy Emmanuel,Male,Nigeria,Groceries,Cereal,3,9500,Mobile Money
S10893,2025-12-14,Esther Eze,Female,Kenya,Clothing,T-Shirt,10,12000,Cash
S10894,2025-03-14,Hauwa Sule,Male,United Kingdom,Electronics,Smartphone,7,280000,Bank Transfer
S10895,2025-04-07,Fatima Ibrahim,Male,United States,Furniture,Table,10,120000,Bank Transfer
S10896,2025-06-05,Peter Osei,Female,Ghana,Groceries,Cooking Oil,7,32000,Mobile Money
S10897,2025-08-16,Victor Chukwu,Male,Nigeria,Clothing,T-Shirt,8,12000,Card
S10898,2025-04-23,Sarah Ahmed,Female,United Kingdom,Groceries,Cooking Oil,5,32000,Card
S10899,2025-02-11,Ruth Adams,Male,Nigeria,Electronics,Tablet,9,180000,Mobile Money
S10900,2025-01-19,Samuel Obi,Male,Ghana,Furniture,Table,5,120000,Bank Transfer
S10901,2025-09-16,Peter Osei,Male,United Kingdom,Furniture,Table,4,120000,Bank Transfer
S10902,2025-03-23,Peter Osei,Male,Nigeria,Clothing,Jacket,5,70000,Bank Transfer
S10903,2025-10-01,John Williams,Female,Nigeria,Clothing,Jacket,1,70000,Mobile Money
S10904,2025-04-24,Esther Eze,Female,United States,Clothing,Sneakers,7,55000,Bank Transfer
S10905,2025-08-08,David Okoro,Female,Ghana,Electronics,Laptop,8,450000,Bank Transfer
S10906,2025-04-10,Hauwa Sule,Female,Kenya,Electronics,Laptop,7,450000,Bank Transfer
S10907,2025-08-30,Fatima Ibrahim,Male,United Kingdom,Clothing,T-Shirt,8,12000,Bank Transfer
S10908,2025-05-25,Blessing Okafor,Female,Ghana,Furniture,Desk,5,150000,Cash
S10909,2025-01-17,Anthony Brown,Female,United States,Groceries,Rice,6,85000,Mobile Money
S10910,2025-10-12,Hauwa Sule,Female,South Africa,Groceries,Sugar,3,18000,Bank Transfer
S10911,2025-03-10,David Okoro,Male,Ghana,Furniture,Desk,1,150000,Card
S10912,2025-06-15,Fatima Ibrahim,Male,United States,Clothing,T-Shirt,8,12000,Mobile Money
S10913,2025-07-04,Joy Emmanuel,Female,United States,Electronics,Headphones,9,45000,Mobile Money
S10914,2025-07-06,Mary Johnson,Male,Kenya,Furniture,Table,2,120000,Card
S10915,2025-08-18,Hauwa Sule,Female,United Kingdom,Groceries,Cooking Oil,10,32000,Card
S10916,2025-05-15,Grace Musa,Male,South Africa,Electronics,Smartphone,2,280000,Bank Transfer
S10917,2025-01-07,Sarah Ahmed,Female,United Kingdom,Electronics,Tablet,2,180000,Bank Transfer
S10918,2025-07-29,Joy Emmanuel,Female,South Africa,Clothing,T-Shirt,5,12000,Cash
S10919,2025-11-08,Blessing Okafor,Male,Ghana,Groceries,Rice,1,85000,Bank Transfer
S10920,2025-07-02,Victor Chukwu,Female,Nigeria,Groceries,Rice,7,85000,Bank Transfer
S10921,2025-07-30,Grace Musa,Male,Ghana,Clothing,Jeans,3,28000,Mobile Money
S10922,2025-08-30,Daniel Adeyemi,Female,South Africa,Furniture,Bookshelf,7,85000,Bank Transfer
S10923,2025-04-09,John Williams,Male,South Africa,Clothing,Sneakers,8,55000,Mobile Money
S10924,2025-11-29,Grace Musa,Female,Kenya,Furniture,Bookshelf,10,85000,Card
S10925,2025-10-12,David Okoro,Female,South Africa,Furniture,Table,4,120000,Card
S10926,2025-07-12,Joy Emmanuel,Female,Nigeria,Furniture,Office Chair,8,95000,Bank Transfer
S10927,2025-06-18,Samuel Obi,Female,Kenya,Clothing,Jeans,10,28000,Cash
S10928,2025-08-18,Daniel Adeyemi,Female,South Africa,Electronics,Laptop,2,450000,Mobile Money
S10929,2025-12-17,Ruth Adams,Male,United Kingdom,Groceries,Sugar,1,18000,Cash
S10930,2025-03-28,Sarah Ahmed,Male,Nigeria,Furniture,Desk,7,150000,Bank Transfer
S10931,2025-12-10,Emeka Nwosu,Female,Kenya,Groceries,Cereal,3,9500,Card
S10932,2025-05-23,Daniel Adeyemi,Female,United Kingdom,Clothing,T-Shirt,1,12000,Cash
S10933,2025-08-18,Ibrahim Yusuf,Female,South Africa,Furniture,Office Chair,7,95000,Mobile Money
S10934,2025-10-08,Michael James,Male,Ghana,Groceries,Sugar,3,18000,Cash
S10935,2025-07-24,Esther Eze,Male,Ghana,Clothing,T-Shirt,8,12000,Card
S10936,2025-06-25,Grace Musa,Female,South Africa,Clothing,Jacket,3,70000,Mobile Money
S10937,2025-02-08,Ibrahim Yusuf,Male,United States,Furniture,Office Chair,8,95000,Mobile Money
S10938,2025-06-23,Ruth Adams,Male,Ghana,Furniture,Office Chair,5,95000,Mobile Money
S10939,2025-07-27,Daniel Adeyemi,Female,South Africa,Electronics,Tablet,8,180000,Bank Transfer
S10940,2025-05-26,Anthony Brown,Female,Ghana,Electronics,Headphones,1,45000,Cash
S10941,2025-12-30,Fatima Ibrahim,Female,South Africa,Furniture,Bookshelf,2,85000,Mobile Money
S10942,2025-07-15,Aisha Bello,Male,Kenya,Groceries,Cereal,4,9500,Mobile Money
S10943,2025-02-20,Hauwa Sule,Male,United Kingdom,Groceries,Cereal,6,9500,Mobile Money
S10944,2025-01-18,Peter Osei,Female,South Africa,Clothing,Sneakers,3,55000,Card
S10945,2025-06-29,Mary Johnson,Male,Ghana,Groceries,Rice,3,85000,Mobile Money
S10946,2025-05-20,Michael James,Male,Ghana,Electronics,Headphones,9,45000,Cash
S10947,2025-05-28,John Williams,Male,Ghana,Electronics,Tablet,9,180000,Cash
S10948,2025-10-22,Daniel Adeyemi,Male,Nigeria,Electronics,Tablet,9,180000,Card
S10949,2025-06-12,John Williams,Male,United Kingdom,Furniture,Bookshelf,5,85000,Card
S10950,2025-05-27,Joy Emmanuel,Male,Nigeria,Electronics,Laptop,10,450000,Cash
S10951,2025-05-01,Daniel Adeyemi,Male,Kenya,Electronics,Laptop,3,450000,Bank Transfer
S10952,2025-05-31,Mary Johnson,Female,Kenya,Furniture,Table,3,120000,Cash
S10953,2025-09-24,Aisha Bello,Male,South Africa,Clothing,Jacket,6,70000,Bank Transfer
S10954,2025-02-19,John Williams,Female,Kenya,Clothing,T-Shirt,4,12000,Card
S10955,2025-03-22,Peter Osei,Female,South Africa,Furniture,Desk,8,150000,Bank Transfer
S10956,2025-09-22,Aisha Bello,Male,Nigeria,Electronics,Headphones,6,45000,Bank Transfer
S10957,2025-05-13,David Okoro,Female,Nigeria,Furniture,Desk,3,150000,Cash
S10958,2025-09-21,Victor Chukwu,Female,United States,Groceries,Cereal,6,9500,Bank Transfer
S10959,2025-02-20,Emeka Nwosu,Male,United States,Electronics,Tablet,7,180000,Mobile Money
S10960,2025-03-15,Sarah Ahmed,Male,Kenya,Clothing,Jacket,2,70000,Cash
S10961,2025-01-13,Hauwa Sule,Female,Ghana,Groceries,Cereal,2,9500,Bank Transfer
S10962,2025-08-17,Aisha Bello,Female,Ghana,Groceries,Cooking Oil,5,32000,Mobile Money
S10963,2025-04-09,Fatima Ibrahim,Female,Nigeria,Electronics,Laptop,1,450000,Cash
S10964,2025-03-21,Joy Emmanuel,Female,Ghana,Furniture,Bookshelf,10,85000,Card
S10965,2025-09-11,Ruth Adams,Male,United States,Groceries,Sugar,7,18000,Card
S10966,2025-03-17,Ruth Adams,Male,Kenya,Electronics,Tablet,8,180000,Cash
S10967,2025-01-12,Grace Musa,Male,Nigeria,Clothing,Jacket,7,70000,Card
S10968,2025-10-08,Grace Musa,Female,United States,Furniture,Desk,9,150000,Mobile Money
S10969,2025-04-18,Peter Osei,Female,United States,Furniture,Bookshelf,8,85000,Mobile Money
S10970,2025-01-05,Mary Johnson,Female,United States,Clothing,Jeans,8,28000,Card
S10971,2025-07-15,Anthony Brown,Male,United States,Electronics,Smartphone,3,280000,Bank Transfer
S10972,2025-06-10,Daniel Adeyemi,Female,United Kingdom,Electronics,Headphones,5,45000,Cash
S10973,2025-01-03,Michael James,Female,Kenya,Clothing,T-Shirt,5,12000,Mobile Money
S10974,2025-11-03,Ruth Adams,Female,Nigeria,Electronics,Smartphone,5,280000,Bank Transfer
S10975,2025-07-11,Aisha Bello,Male,United Kingdom,Clothing,Jeans,6,28000,Cash
S10976,2025-12-10,Ruth Adams,Female,United Kingdom,Electronics,Headphones,8,45000,Bank Transfer
S10977,2025-12-11,Mary Johnson,Female,South Africa,Furniture,Table,8,120000,Card
S10978,2025-11-13,Sarah Ahmed,Male,South Africa,Groceries,Rice,6,85000,Cash
S10979,2025-08-25,Ibrahim Yusuf,Male,United Kingdom,Furniture,Bookshelf,5,85000,Cash
S10980,2025-08-16,Ruth Adams,Male,South Africa,Electronics,Smartphone,9,280000,Cash
S10981,2025-04-06,Fatima Ibrahim,Male,Ghana,Electronics,Smartphone,10,280000,Mobile Money
S10982,2025-12-31,Ruth Adams,Male,South Africa,Electronics,Tablet,1,180000,Bank Transfer
S10983,2025-08-12,Aisha Bello,Female,South Africa,Furniture,Desk,5,150000,Cash
S10984,2025-08-19,Michael James,Male,Ghana,Electronics,Laptop,5,450000,Cash
S10985,2025-06-04,Ibrahim Yusuf,Male,United Kingdom,Clothing,Sneakers,6,55000,Card
S10986,2025-12-09,Sarah Ahmed,Male,Kenya,Electronics,Laptop,3,450000,Mobile Money
S10987,2025-07-05,Daniel Adeyemi,Male,Ghana,Groceries,Sugar,4,18000,Card
S10988,2025-07-10,Fatima Ibrahim,Male,Kenya,Furniture,Table,8,120000,Mobile Money
S10989,2025-10-22,Peter Osei,Male,Nigeria,Electronics,Headphones,5,45000,Cash
S10990,2025-01-21,Ruth Adams,Female,South Africa,Clothing,Jeans,2,28000,Card
S10991,2025-06-09,Samuel Obi,Female,United Kingdom,Clothing,Sneakers,8,55000,Cash
S10992,2025-01-15,Ibrahim Yusuf,Male,Nigeria,Electronics,Headphones,8,45000,Bank Transfer
S10993,2025-06-29,Esther Eze,Female,Nigeria,Groceries,Cereal,3,9500,Cash
S10994,2025-08-21,Daniel Adeyemi,Male,United States,Groceries,Rice,9,85000,Bank Transfer
S10995,2025-11-10,Blessing Okafor,Female,United States,Furniture,Desk,5,150000,Mobile Money
S10996,2025-09-14,Blessing Okafor,Male,South Africa,Groceries,Cooking Oil,10,32000,Bank Transfer
S10997,2025-12-20,Emeka Nwosu,Female,Nigeria,Electronics,Smartphone,1,280000,Card
S10998,2025-04-20,Victor Chukwu,Male,United States,Furniture,Table,2,120000,Cash
S10999,2025-01-08,Sarah Ahmed,Female,South Africa,Furniture,Office Chair,3,95000,Cash
S11000,2025-01-21,Esther Eze,Female,Nigeria,Electronics,Headphones,4,45000,Cash
S11001,2025-10-13,Grace Musa,Female,United States,Groceries,Sugar,4,18000,Card
S11002,2025-05-16,Fatima Ibrahim,Female,United States,Furniture,Bookshelf,10,85000,Card
S11003,2025-04-09,Daniel Adeyemi,Female,United Kingdom,Electronics,Smartphone,9,280000,Mobile Money
S11004,2025-05-25,Grace Musa,Male,United States,Clothing,Jeans,2,28000,Card
S11005,2025-11-26,Fatima Ibrahim,Male,United States,Groceries,Cooking Oil,1,32000,Bank Transfer
S11006,2025-06-12,David Okoro,Female,South Africa,Furniture,Office Chair,7,95000,Bank Transfer
S11007,2025-12-07,John Williams,Male,United States,Electronics,Headphones,4,45000,Cash
S11008,2025-07-28,Joy Emmanuel,Female,Nigeria,Groceries,Cereal,7,9500,Card
S11009,2025-03-24,Samuel Obi,Female,Nigeria,Groceries,Rice,4,85000,Card
S11010,2025-08-05,Grace Musa,Male,Nigeria,Clothing,Sneakers,8,55000,Mobile Money
S11011,2025-08-21,Samuel Obi,Male,South Africa,Electronics,Tablet,4,180000,Bank Transfer
S11012,2025-09-14,Samuel Obi,Male,United Kingdom,Electronics,Tablet,10,180000,Mobile Money
S11013,2025-08-05,Grace Musa,Male,Nigeria,Electronics,Headphones,7,45000,Bank Transfer
S11014,2025-03-02,Joy Emmanuel,Male,Kenya,Electronics,Smartphone,10,280000,Mobile Money
S11015,2025-02-13,Victor Chukwu,Male,Kenya,Electronics,Laptop,7,450000,Mobile Money
S11016,2025-09-28,Emeka Nwosu,Male,South Africa,Electronics,Headphones,7,45000,Mobile Money
S11017,2025-01-20,Aisha Bello,Female,United Kingdom,Furniture,Office Chair,6,95000,Card
S11018,2025-04-03,Emeka Nwosu,Male,United Kingdom,Electronics,Laptop,4,450000,Card
S11019,2025-06-24,Anthony Brown,Female,Ghana,Groceries,Sugar,4,18000,Card
S11020,2025-09-25,Michael James,Female,United Kingdom,Electronics,Laptop,6,450000,Bank Transfer
S11021,2025-01-20,Michael James,Female,Kenya,Clothing,Jeans,6,28000,Cash
S11022,2025-05-20,Hauwa Sule,Male,South Africa,Clothing,T-Shirt,6,12000,Card
S11023,2025-07-27,Blessing Okafor,Male,United States,Clothing,Jeans,8,28000,Mobile Money
S11024,2025-10-18,Peter Osei,Female,Ghana,Groceries,Sugar,2,18000,Mobile Money
S11025,2025-03-17,Aisha Bello,Male,United States,Electronics,Headphones,4,45000,Mobile Money
S11026,2025-04-04,Blessing Okafor,Female,Ghana,Clothing,Jeans,7,28000,Card
S11027,2025-06-14,Grace Musa,Female,Nigeria,Electronics,Tablet,9,180000,Cash
S11028,2025-08-02,Esther Eze,Female,Nigeria,Clothing,Sneakers,1,55000,Card
S11029,2025-12-14,Samuel Obi,Female,United States,Clothing,Sneakers,3,55000,Bank Transfer
S11030,2025-05-21,Aisha Bello,Male,Kenya,Clothing,,2,28000,Cash
S11031,2025-07-09,Blessing Okafor,Male,Kenya,Clothing,Jacket,8,70000,Card
S11032,2025-03-16,Hauwa Sule,Female,United States,Groceries,Sugar,2,18000,Cash
S11033,2025-09-16,Esther Eze,Female,United States,Clothing,Jeans,6,28000,Bank Transfer
S11034,2025-12-03,Emeka Nwosu,Male,United Kingdom,Furniture,Desk,5,150000,Card
S11035,2025-12-06,Fatima Ibrahim,Male,United Kingdom,Groceries,Cooking Oil,10,32000,Mobile Money
S11036,2025-10-18,Emeka Nwosu,Male,Ghana,Clothing,T-Shirt,9,12000,Mobile Money
S11037,2025-07-19,Joy Emmanuel,Male,Kenya,Groceries,Cereal,6,9500,Mobile Money
S11038,2025-04-17,Ruth Adams,Female,United States,Furniture,Table,10,120000,Cash
S11039,2025-10-26,Joy Emmanuel,Male,South Africa,Clothing,Jeans,4,28000,Bank Transfer
S11040,2025-07-13,John Williams,Female,United Kingdom,Furniture,Table,2,120000,Card
S11041,2025-03-16,Hauwa Sule,Female,Ghana,Electronics,Tablet,10,180000,Cash
S11042,2025-08-02,Joy Emmanuel,Female,South Africa,Furniture,Bookshelf,7,85000,Bank Transfer
S11043,2025-04-10,Sarah Ahmed,Male,Ghana,Furniture,Bookshelf,8,85000,Card
S11044,2025-12-20,Grace Musa,Female,United Kingdom,Groceries,Rice,9,85000,Cash
S11045,2025-04-20,Daniel Adeyemi,Male,Kenya,Groceries,Cooking Oil,1,32000,Card
S11046,2025-04-05,Fatima Ibrahim,Female,United States,Groceries,Cooking Oil,5,32000,Card
S11047,2025-06-06,Michael James,Female,Kenya,Clothing,Sneakers,7,55000,Mobile Money
S11048,2025-02-05,Mary Johnson,Female,Ghana,Electronics,Headphones,4,45000,Card
S11049,2025-04-10,Ruth Adams,Female,United States,Furniture,,8,150000,Bank Transfer
S11050,2025-02-06,Peter Osei,Female,Ghana,Electronics,Tablet,8,180000,Mobile Money
S11051,2025-10-21,Ruth Adams,Male,Kenya,Electronics,Tablet,1,180000,Mobile Money
S11052,2025-07-13,Peter Osei,Female,United States,Groceries,Sugar,7,18000,Bank Transfer
S11053,2025-11-21,Mary Johnson,Male,Kenya,Groceries,Rice,10,85000,Mobile Money
S11054,2025-12-05,Grace Musa,Female,Ghana,Furniture,Desk,8,150000,Cash
S11055,2025-07-09,Grace Musa,Male,Nigeria,Groceries,Cereal,9,9500,Card
S11056,2025-08-31,Ibrahim Yusuf,Male,Nigeria,Electronics,Headphones,7,45000,Bank Transfer
S11057,2025-05-02,Hauwa Sule,Male,South Africa,Clothing,Jeans,1,28000,Bank Transfer
S11058,2025-01-05,Peter Osei,,Ghana,Electronics,Smartphone,2,280000,Card
S11059,2025-08-31,Sarah Ahmed,Male,Ghana,Furniture,Table,4,120000,Bank Transfer
S11060,2025-05-01,Emeka Nwosu,Female,United Kingdom,Furniture,Table,4,120000,Mobile Money
S11061,2025-11-30,Mary Johnson,Female,Nigeria,Groceries,Cooking Oil,7,32000,Card
S11062,2025-05-08,Joy Emmanuel,Male,United States,Groceries,Cereal,2,9500,Bank Transfer
S11063,2025-09-28,Sarah Ahmed,Male,South Africa,Furniture,Bookshelf,4,85000,Card
S11064,2025-01-16,Ibrahim Yusuf,Male,South Africa,Furniture,Table,1,120000,Card
S11065,2025-04-26,Grace Musa,Male,South Africa,Clothing,Sneakers,7,55000,Cash
S11066,2025-07-31,Hauwa Sule,Female,South Africa,Groceries,Rice,8,85000,Card
S11067,2025-02-06,David Okoro,Female,Nigeria,Groceries,Cooking Oil,2,32000,Mobile Money
S11068,2025-06-11,Esther Eze,Female,Nigeria,Furniture,Bookshelf,1,85000,Bank Transfer
S11069,2025-06-13,Joy Emmanuel,Female,South Africa,Electronics,Smartphone,2,280000,Cash
S11070,2025-03-30,Anthony Brown,Female,Ghana,Clothing,Jacket,3,70000,Cash
S11071,2025-01-25,Daniel Adeyemi,Female,Ghana,Electronics,Smartphone,2,280000,Cash
S11072,2025-10-24,John Williams,Male,Ghana,Groceries,Cooking Oil,1,32000,Card
S11073,2025-12-15,Daniel Adeyemi,Female,United States,Furniture,Office Chair,5,95000,Mobile Money
S11074,2025-04-16,Sarah Ahmed,Male,Ghana,Electronics,Laptop,6,450000,Card
S11075,2025-07-13,Peter Osei,Male,Nigeria,Clothing,T-Shirt,6,12000,Card
S11076,2025-07-10,Ibrahim Yusuf,Male,Nigeria,Electronics,Smartphone,7,280000,Cash
S11077,2025-09-22,Emeka Nwosu,Male,United Kingdom,Groceries,Sugar,7,18000,Mobile Money
S11078,2025-02-01,Daniel Adeyemi,Female,Kenya,Electronics,Smartphone,3,280000,Cash
S11079,2025-09-29,Sarah Ahmed,Male,South Africa,Furniture,Bookshelf,4,85000,Cash
S11080,2025-03-31,Grace Musa,Male,South Africa,Groceries,Sugar,5,18000,Mobile Money
S11081,2025-07-17,Daniel Adeyemi,Female,United States,Electronics,Smartphone,7,280000,Card
S11082,2025-06-25,Anthony Brown,Male,Kenya,Groceries,Cooking Oil,1,32000,Mobile Money
S11083,2025-08-20,Ruth Adams,Male,Ghana,Furniture,Desk,1,150000,Cash
S11084,2025-07-11,Samuel Obi,Male,Nigeria,Groceries,Cooking Oil,3,32000,Bank Transfer
S11085,2025-05-25,Mary Johnson,Female,Ghana,Furniture,Bookshelf,1,85000,Card
S11086,2025-01-12,Fatima Ibrahim,Female,United States,Furniture,Bookshelf,1,85000,Mobile Money
S11087,2025-08-13,Blessing Okafor,Female,Ghana,Groceries,Rice,4,85000,Cash
S11088,2025-09-22,Hauwa Sule,Female,Ghana,Clothing,Jeans,8,28000,Cash
S11089,2025-10-14,Esther Eze,Male,United States,Electronics,Headphones,3,45000,Card
S11090,2025-05-10,Ruth Adams,Male,Ghana,Clothing,T-Shirt,9,12000,Cash
S11091,2025-05-15,Ibrahim Yusuf,Male,Ghana,Furniture,Table,7,120000,Card
S11092,2025-06-03,Ruth Adams,Female,United States,Clothing,Sneakers,4,55000,Bank Transfer
S11093,2025-12-08,Sarah Ahmed,Female,Ghana,Furniture,Office Chair,8,95000,Mobile Money
S11094,2025-11-16,Anthony Brown,Male,South Africa,Furniture,Table,7,120000,Cash
S11095,2025-09-13,Fatima Ibrahim,Female,South Africa,Groceries,Cooking Oil,5,32000,Mobile Money
S11096,2025-08-08,Grace Musa,Female,Ghana,Groceries,Cereal,8,9500,Card
S11097,2025-03-24,Aisha Bello,Female,South Africa,Clothing,Jeans,7,28000,Mobile Money
S11098,2025-02-15,Anthony Brown,Female,United States,Furniture,Bookshelf,10,85000,Cash
S11099,2025-03-07,Sarah Ahmed,Male,Ghana,Furniture,Office Chair,7,95000,Bank Transfer
S11100,2025-07-07,David Okoro,Female,South Africa,Groceries,Cereal,4,9500,Card
S11101,2025-03-29,Aisha Bello,Male,Kenya,Furniture,Office Chair,10,95000,Mobile Money
S11102,2025-01-25,Emeka Nwosu,Male,Nigeria,Clothing,Sneakers,2,55000,Cash
S11103,2025-04-10,Hauwa Sule,Male,South Africa,Furniture,Table,3,120000,Mobile Money
S11104,2025-12-12,Victor Chukwu,Female,United Kingdom,Groceries,Sugar,5,18000,Mobile Money
S11105,2025-07-21,Mary Johnson,Female,United States,Electronics,Laptop,4,450000,Mobile Money
S11106,2025-03-15,Anthony Brown,Male,Nigeria,Groceries,Rice,2,85000,Mobile Money
S11107,2025-03-24,Ibrahim Yusuf,Male,Kenya,Furniture,Bookshelf,3,85000,Card
S11108,2025-11-19,Hauwa Sule,Male,South Africa,Clothing,Jacket,10,70000,Card
S11109,2025-08-26,Ibrahim Yusuf,Male,Kenya,Clothing,Jeans,7,28000,Mobile Money
S11110,2025-05-28,Michael James,Male,South Africa,Electronics,Smartphone,2,280000,Bank Transfer
S11111,2025-06-21,Ruth Adams,Male,South Africa,Electronics,Tablet,8,180000,Cash
S11112,2025-06-22,Aisha Bello,Male,Nigeria,Electronics,Laptop,4,450000,Cash
S11113,2025-01-20,Anthony Brown,Female,United Kingdom,Furniture,Bookshelf,7,85000,Bank Transfer
S11114,2025-01-26,Samuel Obi,Female,United States,Groceries,Sugar,7,18000,Mobile Money
S11115,2025-09-01,Daniel Adeyemi,Male,South Africa,Electronics,Tablet,7,180000,Card
S11116,2025-06-18,Fatima Ibrahim,Male,Kenya,Electronics,Laptop,8,450000,Mobile Money
S11117,2025-05-15,Blessing Okafor,Male,United States,Furniture,Desk,6,150000,Cash
S11118,2025-11-24,Emeka Nwosu,Female,South Africa,Groceries,Cereal,10,9500,Cash
S11119,2025-10-12,Daniel Adeyemi,Female,Kenya,Groceries,Cereal,10,9500,Card
S11120,2025-08-25,Anthony Brown,Male,Kenya,Clothing,T-Shirt,9,12000,Mobile Money
S11121,2025-01-05,Anthony Brown,Male,Ghana,Clothing,Jacket,4,70000,Card
S11122,2025-10-12,Aisha Bello,Male,Kenya,Electronics,Laptop,7,450000,Bank Transfer
S11123,2025-08-10,Daniel Adeyemi,Male,United Kingdom,Clothing,Sneakers,8,55000,Cash
S11124,2025-10-04,Blessing Okafor,Female,United States,Groceries,Cooking Oil,7,32000,Mobile Money
S11125,2025-04-26,Daniel Adeyemi,Female,Nigeria,Clothing,Jeans,2,28000,Cash
S11126,2025-06-30,Ruth Adams,Female,Ghana,Groceries,Cooking Oil,6,32000,Mobile Money
S11127,2025-02-13,Ruth Adams,Male,South Africa,Electronics,Tablet,7,180000,Bank Transfer
S11128,2025-02-07,Emeka Nwosu,Male,Nigeria,Groceries,Cooking Oil,7,32000,Cash
S11129,2025-01-26,Michael James,Male,South Africa,Furniture,Bookshelf,8,85000,Card
S11130,2025-11-08,Emeka Nwosu,Female,Kenya,Groceries,Cooking Oil,9,32000,Cash
S11131,2025-06-26,Anthony Brown,Female,United States,Groceries,Cereal,7,9500,Cash
S11132,2025-09-15,Samuel Obi,Male,Ghana,Groceries,Cooking Oil,8,32000,Mobile Money
S11133,2025-03-04,Victor Chukwu,Female,Kenya,Groceries,Cooking Oil,7,32000,Mobile Money
S11134,2025-05-26,Grace Musa,Female,Kenya,Groceries,Cereal,4,9500,Mobile Money
S11135,2025-09-29,Ruth Adams,Male,United States,Electronics,Smartphone,5,280000,Mobile Money
S11136,2025-03-05,Anthony Brown,Female,Ghana,Clothing,Jeans,4,28000,Card
S11137,2025-11-04,Ruth Adams,Male,United States,Clothing,T-Shirt,3,12000,Mobile Money
S11138,2025-09-05,Daniel Adeyemi,Female,South Africa,Furniture,Desk,3,150000,Cash
S11139,2025-07-04,Mary Johnson,Female,Ghana,Electronics,Tablet,1,180000,Cash
S11140,2025-07-04,Michael James,Male,United States,Clothing,Jacket,7,70000,Cash
S11141,2025-05-06,Joy Emmanuel,Female,Nigeria,Furniture,Table,2,120000,Cash
S11142,2025-08-06,Hauwa Sule,Male,Nigeria,Electronics,Laptop,10,450000,Mobile Money
S11143,2025-09-10,Sarah Ahmed,Female,United States,Groceries,Rice,7,85000,Bank Transfer
S11144,2025-04-29,Grace Musa,Male,South Africa,Clothing,T-Shirt,1,12000,Mobile Money
S11145,2025-06-28,Ruth Adams,Male,Ghana,Furniture,Office Chair,2,95000,Card
S11146,2025-05-13,Blessing Okafor,Male,Nigeria,Clothing,T-Shirt,3,12000,Card
S11147,2025-11-15,David Okoro,Male,Nigeria,Clothing,T-Shirt,9,12000,Bank Transfer
S11148,2025-04-29,Aisha Bello,Male,Kenya,Groceries,Cooking Oil,1,32000,Bank Transfer
S11149,2025-07-31,Blessing Okafor,Female,United Kingdom,Furniture,Desk,9,150000,Card
S11150,2025-10-25,David Okoro,Male,Ghana,Electronics,Laptop,5,450000,Card
S11151,2025-08-08,Fatima Ibrahim,Male,United States,Clothing,Jeans,10,28000,Mobile Money
